FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
359,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,11,10,1993,,33.5,21-33.5m,Mild,0.01058148148148148,0.01058148148148148,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1993-10-11,1.17,,,60,1.17,1993-08-12,True,US_continent
496,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,8,10,1995,,33.5,21-33.5m,Mild,0.08158653846153846,0.08158653846153846,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1995-10-08,2.77,,,16,2.77,1995-09-22,True,US_continent
32364,Pacific Ocean,Taiwan,Penghu Archipelago,Yupin,23.259192,119.512452,15,8,2016,,7,,None,0.0,0,0,0.0,0,In-situ,,"Chaolun Allen Chen, acropora.chen@gmail.com",GCRMN East Asia Note 2018 report (in press),"No date was provided, and so the middle of the month (""15"") was included as the date. Original months provided = ""July/September"", so the mid-point month of ""August"" was chosen for data entry.",5,,,,23.259192,119.512452,No,AAAA,,TW_178,AP,Southern Taiwan,172.0,,,0.0,1.0,3.07,3.07,3.07,0.0,1.0,2.15,0.79,3.07,,2016-08-15,3.07,,,15,3.07,2016-07-31,True,Taiwan
32365,Pacific Ocean,Taiwan,Penghu Archipelago,Dawen,23.359548,119.537849,15,8,2016,,7,,None,0.0,0,0,0.0,0,In-situ,,"Chaolun Allen Chen, acropora.chen@gmail.com",GCRMN East Asia Note 2018 report (in press),"No date was provided, and so the middle of the month (""15"") was included as the date. Original months provided = ""July/September"", so the mid-point month of ""August"" was chosen for data entry.",5,,,,23.359548,119.537849,No,AAAA,,TW_172,AP,Southern Taiwan,172.0,,,0.0,1.0,2.71,2.71,2.71,0.0,1.0,1.56,0.15,2.71,,2016-08-15,2.71,,,15,2.71,2016-07-31,True,Taiwan
32363,Pacific Ocean,Taiwan,Penghu Archipelago,Chimei,23.198469,119.43361,15,8,2016,,7,,None,0.0,0,0,0.0,0,In-situ,,"Chaolun Allen Chen, acropora.chen@gmail.com",GCRMN East Asia Note 2018 report (in press),"No date was provided, and so the middle of the month (""15"") was included as the date. Original months provided = ""July/September"", so the mid-point month of ""August"" was chosen for data entry.",5,,,,23.198469,119.43361,No,AAAA,,TW_171,AP,Southern Taiwan,172.0,,,0.0,1.0,2.87,2.87,2.87,0.0,1.0,2.29,1.02,2.87,,2016-08-15,2.73,,,15,2.73,2016-07-31,True,Taiwan
32366,Pacific Ocean,Taiwan,Penghu Archipelago,Gupo,23.714503,119.55853,15,8,2016,,7,,None,0.0,0,0,0.0,0,In-situ,,"Chaolun Allen Chen, acropora.chen@gmail.com",GCRMN East Asia Note 2018 report (in press),"No date was provided, and so the middle of the month (""15"") was included as the date. Original months provided = ""July/September"", so the mid-point month of ""August"" was chosen for data entry.",5,,,,23.714503,119.55853,No,AAAA,,TW_174,AP,Southern Taiwan,172.0,,,0.0,1.0,6.09,6.09,6.09,0.0,1.0,5.6,0.15,6.09,,2016-08-15,6.09,,,15,6.09,2016-07-31,True,Taiwan
32367,Pacific Ocean,Taiwan,Penghu Archipelago,Chinwan Inner Bay,23.529453,119.558801,15,8,2016,,7,,None,0.0,0,0,0.0,0,In-situ,,"Chaolun Allen Chen, acropora.chen@gmail.com",GCRMN East Asia Note 2018 report (in press),"No date was provided, and so the middle of the month (""15"") was included as the date. Original months provided = ""July/September"", so the mid-point month of ""August"" was chosen for data entry.",5,,,,23.53106232,119.5249924,Yes,AAAA,,TW_169,AP,Southern Taiwan,172.0,,,0.0,1.0,5.04,5.04,5.04,1.0,1.0,3.51,0.0,5.04,,2016-08-15,5.04,,,15,5.04,2016-07-31,True,Taiwan
32370,Pacific Ocean,Taiwan,Penghu Archipelago,Gibei,23.743514,119.59568,15,8,2016,,7,,None,0.0,0,0,0.0,0,In-situ,,"Chaolun Allen Chen, acropora.chen@gmail.com",GCRMN East Asia Note 2018 report (in press),"No date was provided, and so the middle of the month (""15"") was included as the date. Original months provided = ""July/September"", so the mid-point month of ""August"" was chosen for data entry.",5,,,,23.743514,119.59568,No,AAAA,,TW_173,AP,Southern Taiwan,172.0,,,0.0,1.0,6.09,6.09,6.09,0.0,1.0,5.6,0.15,6.09,,2016-08-15,6.09,,,15,6.09,2016-07-31,True,Taiwan
32362,Pacific Ocean,Taiwan,Ludao,Dabaisha,22.639043,121.492163,15,8,2016,,1,,Severe,0.6,60,-1,,,In-situ,,"Chaolun Allen Chen, acropora.chen@gmail.com",GCRMN East Asia Note 2018 report (in press),"No date was provided, and so the middle of the month (""15"") was included as the date.",5,,,,22.639043,121.492163,No,AA,,TW_179,AP,Southern Taiwan,172.0,,,0.0,1.0,4.35,4.35,4.35,0.0,1.0,2.5,0.16,4.35,,2016-08-15,4.350000000000001,,,10,4.350000000000001,2016-08-05,True,Taiwan
32352,Indian Ocean,Israel,Eilat,Gulf of Eilat/Aqaba,29.488778,34.904612,15,8,2016,,49,,None,0.0,0,0,0.0,0,In-situ,,"Gal Eyal, Gal Eyal, Gal Eyal gal4596@gmail.com",,no bleaching,4,,,,29.488778,34.904612,No,AAAA,,IS_33,IM,Gulf of Aqaba,59.0,,,0.0,1.0,0.75,0.75,0.75,0.0,1.0,3.88,3.48,0.75,,2016-08-15,0.75,,,1,0.75,2016-08-14,True,Israel
32351,Indian Ocean,Israel,Eilat,Gulf of Eilat/Aqaba,29.4887779999999,34.9046119999999,15,8,2016,,60,,None,0.0,0,0,0.0,0,In-situ,,"Gal Eyal, Gal Eyal, Gal Eyal gal4596@gmail.com",,no bleaching,4,,,,29.488778,34.904612,No,AAAA,,IS_59,IM,Gulf of Aqaba,59.0,,,0.0,1.0,0.75,0.75,0.75,0.0,1.0,3.88,3.48,0.75,,2016-08-15,0.75,,,1,0.75,2016-08-14,True,Israel
32433,NA Pacific Ocean,El Salvador,Complejo Los Cóbanos Natural Protected Area,Punta El Faro and Playa El Flor,13.52,-89.806,20,8,2016,,0.3,,Moderate,0.25,25,-1,,,In-situ,,"José Enrique Barraza, José Enrique Barraza, José Enrique Barraza jebarraza@ufg.edu.sv","Research Associate. University Francisco Gavidia, Instituto de Ciencia Tecnología e Innovación. San Salvador, El Salvador.",Colonies severely fragmented with important “bald” patches or covered with macroalgae. Some survivor colonies present (25%) display bleaching patches. 75% of survivor colonies with light gold color. Pink parasites present.,4,,,,13.52,-89.806,No,AA,,ES_16,CA,El Salvador,44.0,,,0.0,1.0,7.51,6.55,7.51,0.0,1.0,3.22,11.27,7.51,,2016-08-20,6.55,,,56,7.51,2016-06-25,True,El Salvador
32459,Pacific Ocean,Malaysia,"Sabah, Sandakan",Bimbo Rock,6.520388889,117.9295833,22,8,2016,,14,,Moderate,0.425,42.5,-1,,,In-situ,,"Reef Check database, Reef Check Malaysia, Davies Austin Spiji, Reef Check Malaysia, Davies Austin Spiji ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,6.520388889,117.9295833,No,AA,,MY_511,AP,"Sabah, Malaysia",143.0,,,0.0,1.0,5.71,2.63,5.71,0.0,2.0,4.15,2.13,5.71,,2016-08-22,2.63,,,35,5.71,2016-07-18,True,Malaysia
32457,Pacific Ocean,Malaysia,"Sabah, Sandakan",Lycia Garden,6.49825,117.9272222,22,8,2016,,10,,Mild,0.075,7.5,-1,,,In-situ,,"Reef Check database, Reef Check Malaysia, Davies Austin Spiji, Reef Check Malaysia, Davies Austin Spiji ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,6.49825,117.9272222,No,AA,,MY_804,AP,"Sabah, Malaysia",143.0,,,0.0,1.0,5.99,2.78,5.99,0.0,2.0,4.08,2.14,5.99,,2016-08-22,2.78,,,35,5.99,2016-07-18,True,Malaysia
32522,Pacific Ocean,Malaysia,"Sabah, Sandakan",Jawfish,6.486361111,117.9111667,25,8,2016,,10.5,,Moderate,0.4,40,-1,,,In-situ,,"Reef Check database, Reef Check Malaysia, Davies Austin Spiji, Reef Check Malaysia, Davies Austin Spiji ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,6.486361111,117.9111667,No,AA,,MY_796,AP,"Sabah, Malaysia",143.0,,,0.0,1.0,5.99,2.61,5.99,0.0,2.0,4.08,2.14,5.99,,2016-08-25,2.61,,,38,5.99,2016-07-18,True,Malaysia
32532,Pacific Ocean,Philippines,Puerto Princessa,LILPANO062016 Transect 0-20m,10.043521,119.21757,26,8,2016,,12,,Mild,0.100000001490116,10.0000001490116,-1,,,In-situ,,"Coral Cay Conservation; Team Members: Alex Wady, Charlotte Henriksen, Rachel Pedersen, Danielle Contrada, Maryann Watson, Maryann Watson, Darienne Lancaster",,,4,,,,10.043521,119.21757,No,AA,,PH_93,AP,Western Philippines,210.0,,,0.0,1.0,5.57,1.2,5.57,0.0,2.0,1.76,1.09,5.57,,2016-08-26,1.2,,,39,5.57,2016-07-18,True,Philippines
32536,Pacific Ocean,Philippines,Puerto Princessa,LILPANO062016 Transect 75-95m,10.11497460773364,119.1146487408179,26,8,2016,,12,12,Moderate,0.300000011920929,0.300000011920929,-1,,,,,"Coral Cay Conservation; Team Members: Alex Wady, Charlotte Henriksen, Rachel Pedersen, Danielle Contrada, Maryann Watson, Maryann Watson, Darienne Lancaster",,,4,,,,10.03106232,119.1749924,Yes,AA,,,,,,,,,,,,,,,,,,,2016-08-26,1.04,,,39,5.34,2016-07-18,True,Philippines
32540,Pacific Ocean,Taiwan,"Penghu,",Dongyouping East,23.25877778,119.5186111,27,8,2016,,5.5,,None,0.25,0.25,0,0.0,0,In-situ,,"Reef Check database, Ling,, Ling, ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,23.25877778,119.5186111,No,AAAA,,TW_26,AP,Southern Taiwan,172.0,,,0.0,1.0,3.07,3.07,3.07,0.0,3.0,2.15,0.79,3.07,,2016-08-27,3.07,,,27,3.07,2016-07-31,True,Taiwan
32541,Pacific Ocean,Taiwan,"Penghu,",Dongyuping West,23.25861111,119.5123889,27,8,2016,,3.5,,None,0.0,0,0,0.0,0,In-situ,,"Reef Check database, Ling,, Ling, ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,23.25861111,119.5123889,No,AAAA,,TW_22,AP,Southern Taiwan,172.0,,,0.0,1.0,3.07,3.07,3.07,0.0,3.0,2.15,0.79,3.07,,2016-08-27,3.07,,,27,3.07,2016-07-31,True,Taiwan
32539,Pacific Ocean,Taiwan,,Dongyuping South,23.25494444,119.51275,27,8,2016,,5,,None,0.25,0.25,1,0.0385,0.0385,In-situ,,"Reef Check database, Ling,, Ling, ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,23.25494444,119.51275,No,AAAA,,TW_23,AP,Southern Taiwan,172.0,,,0.0,1.0,3.07,3.07,3.07,0.0,3.0,2.15,0.79,3.07,,2016-08-27,3.07,,,27,3.07,2016-07-31,True,Taiwan
32597,Indian Ocean,Egypt,"South Sinai, Dahab",Moray Garden,28.43702778,34.45933333,2,9,2016,,10,,Mild,0.06,6,-1,,,In-situ,,"Reef Check database, Nina Milton, Nina Milton, Nina Milton, Nina Milton ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,28.43702778,34.45933333,No,AA,,EG_87,IM,Gulf of Aqaba,59.0,,,0.0,1.0,6.97,6.97,6.97,0.0,2.0,4.84,6.11,6.97,,2016-09-02,6.97,,,7,6.97,2016-08-26,True,Egypt
32629,Pacific Ocean,Malaysia,"Sabah, Sandakan",Edwin Rock,6.513888889,117.9243056,3,9,2016,,3.7,,Mild,0.0175,1.75,-1,,,In-situ,,"Reef Check database, Reef Check Malaysia, Davies Austin Spiji, Reef Check Malaysia, Davies Austin Spiji ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,6.513888889,117.9243056,No,AA,,MY_503,AP,"Sabah, Malaysia",143.0,,,0.0,1.0,5.71,2.08,5.71,0.0,2.0,4.15,2.13,5.71,,2016-09-03,2.08,,,47,5.71,2016-07-18,True,Malaysia
32630,Pacific Ocean,Malaysia,"Sabah, Lankayan Island",Sandbar South,6.498333333,117.9113611,3,9,2016,,4.5,,Moderate,0.215,21.5,-1,,,In-situ,,"Reef Check database, Reef Check Malaysia, Leony Sikim, Reef Check Malaysia, Leony Sikim ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,6.498333333,117.9113611,No,AA,,MY_814,AP,"Sabah, Malaysia",143.0,,,0.0,1.0,5.99,2.25,5.99,0.0,2.0,4.08,2.14,5.99,,2016-09-03,2.25,,,47,5.99,2016-07-18,True,Malaysia
32628,Pacific Ocean,Japan,Ishigaki Island West Coast,Kannon-zaki,24.36427777777778,124.1092777777778,3,9,2016,,8,,Severe,0.91,91,2,0.4,0.4,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.36427778,124.1092778,No,AAAA,,JP_326,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,8.98,8.98,8.98,0.0,1.0,4.87,0.3,8.98,,2016-09-03,8.98,,,0,8.98,2016-09-03,True,Japan
32624,Pacific Ocean,Japan,Ishigaki Island West Coast,Yarabu-zaki South,24.42747222222222,124.0704444444444,3,9,2016,,8,,Severe,0.8,80,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.42747222,124.0704444,No,AAAA,,JP_322,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,8.99,8.99,8.99,0.0,1.0,4.87,1.06,8.99,,2016-09-03,8.99,,,0,8.99,2016-09-03,True,Japan
32626,Pacific Ocean,Japan,Ishigaki Island West Coast,Akasaki,24.42608333333333,124.1116388888889,3,9,2016,,4,,Severe,0.9,90,3,0.7,70,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.42608333,124.1116389,No,AAAA,,JP_328,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,8.81,8.81,8.81,0.0,1.0,4.83,0.76,8.81,,2016-09-03,8.81,,,0,8.81,2016-09-03,True,Japan
32627,Pacific Ocean,Japan,Ishigaki Island West Coast,Tomizaki Kujima off,24.38083333333334,124.1169166666667,3,9,2016,,4,,Severe,0.9,90,2,0.2,0.2,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.38083333,124.1169167,No,AAAA,,JP_325,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,8.98,8.98,8.98,0.0,1.0,4.87,0.3,8.98,,2016-09-03,8.98,,,0,8.98,2016-09-03,True,Japan
32623,Pacific Ocean,Japan,Ishigaki Island West Coast,Yarabu - Oosaki,24.42236111111111,124.0766944444444,3,9,2016,,8,,Moderate,0.5,50,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.42236111,124.0766944,No,AAAA,,JP_323,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,8.99,8.99,8.99,0.0,1.0,4.87,1.06,8.99,,2016-09-03,8.99,,,0,8.99,2016-09-03,True,Japan
32621,Pacific Ocean,Japan,Ishigaki Island West Coast,Nagura River Mouth,24.40883333333333,124.1364166666667,3,9,2016,,3,,Moderate,0.2,20,1,0.025,0-5%,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.40883333,124.1364167,No,AAAA,,JP_329,AP,"Southern Ryukyu Islands, Japan",170.0,,2.5,0.0,1.0,8.81,8.81,8.81,0.0,1.0,4.83,0.76,8.81,,2016-09-03,8.81,,,0,8.81,2016-09-03,True,Japan
32625,Pacific Ocean,Japan,Ishigaki Island West Coast,Nagura Protected Waters,24.42086111111111,124.0899166666667,3,9,2016,,5,,Severe,0.8,80,2,0.5,0.5,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.42086111,124.0899167,No,AAAA,,JP_324,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,8.99,8.99,8.99,0.0,1.0,4.87,1.06,8.99,,2016-09-03,8.99,,,0,8.99,2016-09-03,True,Japan
32638,Indian Ocean,Egypt,"South Sinai, Dahab",Umm Sid,28.42077778,34.45736111,4,9,2016,,10,,None,0.0,0,-1,,,In-situ,,"Reef Check database, Nina Milton, Nina Milton, Nina Milton, Nina Milton ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,28.42077778,34.45736111,No,AA,,EG_78,IM,Gulf of Aqaba,59.0,,,0.0,1.0,6.97,6.97,6.97,0.0,2.0,4.84,6.11,6.97,,2016-09-04,6.97,,,9,6.97,2016-08-26,True,Egypt
32667,Pacific Ocean,Japan,Ishigaki Island West Coast,Tomino Village off,24.45936111111111,124.2010277777778,5,9,2016,,8,,Severe,0.8,80,2,0.2,0.2,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.45936111,124.2010278,No,AAAA,,JP_302,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,9.16,9.16,9.16,0.0,1.0,5.0,0.92,9.16,,2016-09-05,9.16,,,2,9.16,2016-09-03,True,Japan
32668,Pacific Ocean,Japan,Ishigaki Island West Coast,Urasoko Bay West,24.46158333333333,124.2086111111111,5,9,2016,,8,,Severe,0.8,80,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.46158333,124.2086111,No,AAAA,,JP_301,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,9.16,9.16,9.16,0.0,1.0,5.0,0.92,9.16,,2016-09-05,9.16,,,2,9.16,2016-09-03,True,Japan
32669,Pacific Ocean,Japan,Ishigaki Island West Coast,Idona North,24.49225,124.2188055555556,5,9,2016,,2.5,,Severe,0.8,80,2,0.2,0.2,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.49225,124.2188056,No,AAAA,,JP_298,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,9.16,9.16,9.16,0.0,1.0,5.0,0.92,9.16,,2016-09-05,9.16,,,2,9.16,2016-09-03,True,Japan
32670,Pacific Ocean,Japan,Ishigaki Island West Coast,Idona South,24.47869444444444,124.2189444444444,5,9,2016,,6,,Severe,0.8,80,2,0.2,0.2,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.47869444,124.2189444,No,AAAA,,JP_299,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,9.16,9.16,9.16,0.0,1.0,5.0,0.92,9.16,,2016-09-05,9.16,,,2,9.16,2016-09-03,True,Japan
32671,Pacific Ocean,Japan,Ishigaki Island West Coast,Urasoko Bay North,24.46927777777778,124.2191944444444,5,9,2016,,5,,Severe,0.8,80,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.46927778,124.2191944,No,AAAA,,JP_300,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,9.16,9.16,9.16,0.0,1.0,5.0,0.92,9.16,,2016-09-05,9.16,,,2,9.16,2016-09-03,True,Japan
32672,Pacific Ocean,Japan,Ishigaki Island West Coast,Nosoko Ishizaki,24.52027777777778,124.2563611111111,5,9,2016,,6,,Severe,0.8,80,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.52027778,124.2563611,No,AAAA,,JP_294,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.09,10.09,10.09,0.0,1.0,5.61,1.1,10.09,,2016-09-05,10.09,,,0,10.09,2016-09-05,True,Japan
32675,Pacific Ocean,Malaysia,"Sabah, Sandakan",Veron/Veron Fan Garden,6.520972222,117.9157222,5,9,2016,,4,,Mild,0.0625,6.25,-1,,,In-situ,,"Reef Check database, Reef Check Malaysia, Davies Austin Spiji, Reef Check Malaysia, Davies Austin Spiji ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,6.520972222,117.9157222,No,AA,,MY_828,AP,"Sabah, Malaysia",143.0,,,0.0,1.0,5.71,2.22,5.71,0.0,2.0,4.15,2.13,5.71,,2016-09-05,2.22,,,49,5.71,2016-07-18,True,Malaysia
32676,Pacific Ocean,Malaysia,"Sabah, Sandakan",Goby Rock,6.479083333,117.8908056,5,9,2016,,13,,Moderate,0.4475,44.75,-1,,,In-situ,,"Reef Check database, Reef Check Malaysia, Leony Sikim, Reef Check Malaysia, Leony Sikim ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,6.479083333,117.8908056,No,AA,,MY_487,AP,"Sabah, Malaysia",143.0,,,0.0,1.0,6.01,2.23,6.01,0.0,2.0,3.95,2.14,6.01,,2016-09-05,2.23,,,49,6.01,2016-07-18,True,Malaysia
32673,Pacific Ocean,Japan,Ishigaki Island West Coast,Ibaruma (mouth of bay),24.53277777777778,124.2604722222222,5,9,2016,,7,,Severe,0.8,80,1,0.025,0.025,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.53277778,124.2604722,No,AAAA,,JP_331,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.09,10.09,10.09,0.0,1.0,5.61,1.1,10.09,,2016-09-05,10.09,,,0,10.09,2016-09-05,True,Japan
32666,Pacific Ocean,Japan,Ishigaki Island West Coast,Sakae Village off,24.50952777777778,124.2408055555556,5,9,2016,,6,,Severe,0.7,70,1,0.025,0.025,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.50952778,124.2408056,No,AAAA,,JP_295,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,9.41,9.41,9.41,0.0,1.0,5.35,1.26,9.41,,2016-09-05,9.41,,,2,9.41,2016-09-03,True,Japan
32665,Pacific Ocean,Japan,Ishigaki Island West Coast,Nosoko Village off,24.50319444444444,124.2310555555556,5,9,2016,,8,,Severe,0.7,70,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.50319444,124.2310556,No,AAAA,,JP_296,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,9.41,9.41,9.41,0.0,1.0,5.35,1.26,9.41,,2016-09-05,9.41,,,2,9.41,2016-09-03,True,Japan
32663,Pacific Ocean,Japan,Ishigaki Island West Coast,Nosoko-zaki,24.49933333333333,124.2272777777778,5,9,2016,,5,,Mild,0.05,5,1,0.025,0.025,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.49933333,124.2272778,No,AAAA,,JP_297,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,9.16,9.16,9.16,0.0,1.0,5.0,0.92,9.16,,2016-09-05,9.16,,,2,9.16,2016-09-03,True,Japan
32664,Pacific Ocean,Japan,Amami-ohshima Island,Setta,28.41075,129.6900277777778,5,9,2016,,3,,Moderate,0.3,30,2,0.3,0.3,In-situ,,"Tadashi Kimura, Katsuki Oki, Katsuki Oki okika@po.synapse.ne.jp",,,4,,,,28.38106232,129.6749924,Yes,AAAA,,JP_135,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,8.69,8.69,8.69,1.0,1.0,2.17,0.0,8.69,,2016-09-05,8.69,,,7,8.69,2016-08-29,True,Japan
32652,Indian Ocean,Egypt,"South Sinai, Dahab",Canyon South- Coral Garden,28.553714,34.521171,5,9,2016,,10,,Mild,0.0275,2.75,-1,,,In-situ,,"Reef Check database, Nina Milton, Nina Milton, Nina Milton, Nina Milton ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,28.542028,34.518048,Yes,AA,,EG_96,IM,Gulf of Aqaba,59.0,,,0.0,1.0,5.82,5.82,5.82,1.0,2.0,4.58,4.8,5.82,,2016-09-05,5.82,,,11,5.82,2016-08-25,True,Egypt
32662,Pacific Ocean,Japan,Amami-ohshima Island,Kaminoko,28.40258333333333,129.6375,5,9,2016,,2,,Mild,0.05,5,1,0.05,0.05,In-situ,,"Tadashi Kimura, Katsuki Oki, Katsuki Oki okika@po.synapse.ne.jp",,,4,,,,28.38106232,129.6249924,Yes,AAAA,,JP_136,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,8.05,8.05,8.05,1.0,1.0,1.12,0.0,8.05,,2016-09-05,8.05,,,7,8.05,2016-08-29,True,Japan
