FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
32825,Pacific Ocean,Malaysia,"Sabah, Sandakan",Moray Reef,6.552083333,117.9356944,12,9,2016,,10,,Moderate,0.175,17.5,-1,,,In-situ,,"Reef Check database, Reef Check Malaysia, Leony Sikim, Reef Check Malaysia, Leony Sikim ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,6.552083333,117.9356944,No,AA,,MY_515,AP,"Sabah, Malaysia",143.0,,,0.0,1.0,5.57,1.27,5.57,0.0,2.0,4.37,2.42,5.57,,2016-09-12,1.27,,,56,5.57,2016-07-18,True,Malaysia
32824,Pacific Ocean,Japan,Ishigaki Island West Coast,Datefu-zaki North,24.56333333333333,124.2820833333333,12,9,2016,,6,,Severe,0.8,80,2,0.3,0.3,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.56333333,124.2820833,No,AAAA,,JP_292,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.12,10.12,10.12,0.0,1.0,5.63,1.42,10.12,,2016-09-12,10.12,,,7,10.12,2016-09-05,True,Japan
32823,Pacific Ocean,Japan,Ishigaki Island East Coast,Urasaki Cost,24.60411111111111,124.3421388888889,12,9,2016,,2,,Severe,0.8,80,1,0.05,0.05,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.60411111,124.3421389,No,AAAA,,JP_285,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.23,10.23,10.23,0.0,1.0,6.33,1.43,10.23,,2016-09-12,10.23,,,7,10.23,2016-09-05,True,Japan
32822,Pacific Ocean,Japan,Ishigaki Island East Coast,Hirakubo Lighthouse North,24.61355555555556,124.3216388888889,12,9,2016,,7,,Severe,0.8,80,2,0.3,0.3,In-situ,,"Tadashi Kimura, Minoru Yoshida, Minoru Yoshida yoshida@kaiyu.co.jp",,,4,,,,24.61355556,124.3216389,No,AAAA,,JP_287,AP,"Southern Ryukyu Islands, Japan",170.0,,,0.0,1.0,10.23,10.23,10.23,0.0,1.0,6.33,1.43,10.23,,2016-09-12,10.23,,,7,10.23,2016-09-05,True,Japan
32869,Indian Ocean,Tanzania,Mafia_Island,,-7.989877,39.614347,13,9,2016,,,,None,,None_(<1),1,,Low_(1-10),In-situ,,"CORDIO database, Danielle_Keates_and_David_von_Helldorff_, Mafia_Island_Diving_Ltd, Danielle_Keates_and_David_von_Helldorff_, Mafia_Island_Diving_Ltd davidobura@gmail.com",,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-7.989877,39.614347,No,AAAA,,TZ_72,IM,Tanzania,183.0,0.0,5.5,0.0,1.0,7.26,0.0,7.26,0.0,3.0,0.0,0.0,7.26,,2016-09-13,0.0,,,156,7.26,2016-04-10,True,Tanzania
32870,Caribbean,United States,Florida,"Lower Keys, Forereef, Q1229",24.47972,-81.71696,13,9,2016,,3.0,,Moderate,0.11957,11.957,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.47972,-81.71696,No,AAAA,,FL_464,CA,Florida Keys,48.0,,,0.0,1.0,2.59,2.59,2.59,0.0,1.0,5.55,7.24,2.59,,2016-09-13,2.59,,,20,2.59,2016-08-24,True,US_continent
32873,Caribbean,United States,Florida,"Lower Keys, Mid Channel, Q1198",24.49783,-81.73329,13,9,2016,,6.3,,Moderate,0.24019,24.019,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.49783,-81.73329,No,AAAA,,FL_445,CA,Florida Keys,48.0,,,0.0,1.0,2.59,2.59,2.59,0.0,1.0,5.55,7.24,2.59,,2016-09-13,2.59,,,20,2.59,2016-08-24,True,US_continent
32868,Indian Ocean,Seychelles,St_Anne,,-4.602238,55.495925,13,9,2016,,,,None,,None_(<1),2,,Medium_(10-50),In-situ,,"CORDIO database, Dr_David_Rowat, Marine_Conservation_Society_Seychelles, Dr_David_Rowat, Marine_Conservation_Society_Seychelles capternay.base@gviworld.com",,,4,,,,-4.602238,55.495925,No,AAAA,,SY_93,CA,Seychelles,147.0,0.0,30.0,0.0,1.0,9.43,0.0,9.43,0.0,1.0,0.45,0.3,9.43,,2016-09-13,0.0,,,132,9.43,2016-05-04,True,Seychelles
32877,Caribbean,United States,Florida,"Lower Keys, Forereef, Q3029",24.48361,-81.70386,13,9,2016,,4.2,,Moderate,0.35,35,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.48361,-81.70386,No,AAAA,,FL_550,CA,Florida Keys,48.0,,,0.0,1.0,2.59,2.59,2.59,0.0,1.0,5.55,7.24,2.59,,2016-09-13,2.59,,,20,2.59,2016-08-24,True,US_continent
32881,Caribbean,United States,Florida,"Lower Keys, Forereef, Q1224",24.48572,-81.69819,13,9,2016,,6.8,,Severe,0.5814,58.14,0,0.001,0.001,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.48572,-81.69819,No,AAAA,,FL_461,CA,Florida Keys,48.0,,,0.0,1.0,2.52,2.52,2.52,0.0,1.0,5.12,6.96,2.52,,2016-09-13,2.52,,,20,2.52,2016-08-24,True,US_continent
32867,Indian Ocean,Seychelles,St Anne,,-4.602238,55.495925,13,9,2016,,,,None,,<1%,2,,,,,Dr David Rowat:Marine Conservation Society Seychelles; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-4.602238,55.495925,No,AAA,,,,,,,,,,,,,,,,,,,2016-09-13,0.0,,,132,9.43,2016-05-04,False,Seychelles
32865,Indian Ocean,Seychelles,Cerf Island,,-4.635406,55.491911,13,9,2016,,,,None,,<1%,2,,,,,Dr David Rowat:Marine Conservation Society Seychelles; submitted to Coral Reef Watch via CORDIO,,Bleaching severity based on report to NOAA Coral Reef Watch,5,,,,-4.635406,55.491911,No,AAA,,,,,,,,,,,,,,,,,,,2016-09-13,0.0,,,132,9.43,2016-05-04,False,Seychelles
32866,Indian Ocean,Seychelles,Cerf_Island,,-4.635406,55.491911,13,9,2016,,,,None,,None_(<1),2,,Medium_(10-50),In-situ,,"CORDIO database, Dr_David_Rowat, Marine_Conservation_Society_Seychelles, Dr_David_Rowat, Marine_Conservation_Society_Seychelles capternay.base@gviworld.com",,,4,,,,-4.635406,55.491911,No,AAAA,,SY_94,CA,Seychelles,147.0,0.0,30.0,0.0,1.0,9.43,0.0,9.43,0.0,1.0,0.45,0.3,9.43,,2016-09-13,0.0,,,132,9.43,2016-05-04,False,Seychelles
32854,Pacific Ocean,Australia,Opal 2 reef,,-16.21091667,145.9062,13,9,2016,,6,,None,0.266666667,0.266666667,3,0.583860759543693,58.3860759543693,In-situ,,"Australian Institute of Marine Science, Angus Thompson, A.Thompson@aims.gov.au",,% coral mortality calculated as difference in % live coral cover at site in (2015-2016)/(% live coral cover in 2015)*100,4,,,,-16.21091667,145.9062,No,AAAA,,AU_2156,AP,Northern GBR,53.0,,,1.0,1.0,6.81,0.0,6.81,0.0,1.0,0.0,2.18,6.81,,2016-09-13,0.0,,,167,6.81,2016-03-30,True,Australia_GBR
32856,Pacific Ocean,Guam,Agat Cemetery,"Site: S05, Transect: 1",13.38358,144.65363,13,9,2016,,,,Severe,0.59822,59.822,1,0.03572,0.03572,In-situ,,"Whitney Hoot, Coral Reef Resilience Coordinator, Guam Bureau of Statistics and Plans

, Whitney Hoot, Whitney Hoot whitney.hoot@bsp.guam.gov",,Partial bleaching and partial mortality were in one category in the original data and may have been included twice in % bleached and % mortality categories in this data set. Partial and full flourescent were included in the % bleaching category in this data set.,4,,,,13.3853154,144.648252,Yes,AAAA,,GU_46,AP,Guam,58.0,,,0.0,1.0,4.86,4.86,4.86,1.0,1.0,3.8,0.47,4.86,,2016-09-13,4.86,,,10,4.86,2016-09-03,True,Guam
32857,Pacific Ocean,Guam,Agat Cemetery,"Site: S05, Transect: 2",13.38365,144.65341,13,9,2016,,,,Severe,0.80219,80.219,1,0.02198,0.02198,In-situ,,"Whitney Hoot, Coral Reef Resilience Coordinator, Guam Bureau of Statistics and Plans

, Whitney Hoot, Whitney Hoot whitney.hoot@bsp.guam.gov",,Partial bleaching and partial mortality were in one category in the original data and may have been included twice in % bleached and % mortality categories in this data set. Partial and full flourescent were included in the % bleaching category in this data set.,4,,,,13.3853154,144.648252,Yes,AAAA,,GU_47,AP,Guam,58.0,,,0.0,1.0,4.86,4.86,4.86,1.0,1.0,3.8,0.47,4.86,,2016-09-13,4.86,,,10,4.86,2016-09-03,True,Guam
32858,Pacific Ocean,Guam,Agat Cemetery,"Site: S05, Transect: 3",13.383633,144.6532,13,9,2016,,,,Severe,0.92741,92.741,1,0.04031,0.04031,In-situ,,"Whitney Hoot, Coral Reef Resilience Coordinator, Guam Bureau of Statistics and Plans

, Whitney Hoot, Whitney Hoot whitney.hoot@bsp.guam.gov",,Partial bleaching and partial mortality were in one category in the original data and may have been included twice in % bleached and % mortality categories in this data set. Partial and full flourescent were included in the % bleaching category in this data set.,4,,,,13.3853154,144.648252,Yes,AAAA,,GU_48,AP,Guam,58.0,,,0.0,1.0,4.86,4.86,4.86,1.0,1.0,3.8,0.47,4.86,,2016-09-13,4.86,,,10,4.86,2016-09-03,True,Guam
32855,Pacific Ocean,Fiji,Coral Coast,Tagaqe Fished Area,-18.199236,177.653028,13,9,2016,,3,,None,0.0,0,2,0.21,0.21,In-situ,,"Victor Bonito, Victor Bonito, Victor Bonito staghorncoral@hotmail.com",,survey done post bleaching once surviving corals had recovered,4,,,,-18.199236,177.653028,No,AAAA,,FJ_6,AP,Fiji,47.0,,,0.0,1.0,5.18,0.0,5.18,0.0,1.0,5.69,4.58,5.18,,2016-09-13,0.0,,,169,5.18,2016-03-28,True,Fiji
32906,Caribbean,United States,Florida,"Lower Keys, Forereef, Q2222",24.44614,-81.91779,14,9,2016,,11.4,,Moderate,0.25316,25.316,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.44614,-81.91779,No,AAAA,,FL_510,CA,Florida Keys,48.0,,,0.0,1.0,1.48,1.48,1.48,0.0,1.0,6.11,7.23,1.48,,2016-09-14,1.48,,,22,1.48,2016-08-23,True,US_continent
32924,Caribbean,United States,Florida,"South-east region, Primary sample unit: 3250",26.74183333,-80.00923333,14,9,2016,,28.7,,None,0.0,0,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,26.74183333,-80.00923333,No,AA,,FL_2400,CA,Southeast Florida,156.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.11,0.0,0.0,,2016-09-14,0.0,,,0,0.0,2016-09-14,True,US_continent
32911,Caribbean,United States,Florida,"Lower Keys, Forereef, Q2215",24.45625,-81.91809,14,9,2016,,7.4,,Moderate,0.33334,33.334,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.45625,-81.91809,No,AAAA,,FL_506,CA,Florida Keys,48.0,,,0.0,1.0,1.68,1.68,1.68,0.0,1.0,7.12,8.44,1.68,,2016-09-14,1.68,,,22,1.68,2016-08-23,True,US_continent
32921,Caribbean,United States,Florida,"South-east region, Primary sample unit: 3212",26.74003333,-80.03408333,14,9,2016,,0.3,,None,0.0,0,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,26.74003333,-80.03408333,No,AA,,FL_2391,CA,Southeast Florida,156.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.11,0.0,0.0,,2016-09-14,0.0,,,0,0.0,2016-09-14,True,US_continent
32922,Caribbean,United States,Florida,"South-east region, Primary sample unit: 3259",26.83283333,-80.0172,14,9,2016,,21.9,,None,0.0,0,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,26.83283333,-80.0172,No,AA,,FL_2403,CA,Southeast Florida,156.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.21,0.0,0.0,,2016-09-14,0.0,,,0,0.0,2016-09-14,True,US_continent
32923,Caribbean,United States,Florida,"South-east region, Primary sample unit: 3189",26.67643333,-80.01633333,14,9,2016,,24.4,,None,0.0,0,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,26.67643333,-80.01633333,No,AA,,FL_2383,CA,Southeast Florida,156.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.97,0.29,0.0,,2016-09-14,0.0,,,0,0.0,2016-09-14,True,US_continent
32904,Caribbean,United States,Florida,"Lower Keys, Inshore, Q3028",24.51385,-81.92247,14,9,2016,,5.5,,Moderate,0.20225,20.225,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.51385,-81.92247,No,AAAA,,FL_549,CA,Florida Keys,48.0,,,0.0,1.0,1.12,1.12,1.12,0.0,1.0,8.11,9.14,1.12,,2016-09-14,1.12,,,22,1.12,2016-08-23,True,US_continent
32882,Pacific Ocean,Fiji,Coral Coast,Vatuolalai Fished Area,-18.205804,177.686108,14,9,2016,,3,,None,0.0,0,2,0.25,0.25,In-situ,,"Victor Bonito, Victor Bonito, Victor Bonito staghorncoral@hotmail.com",,survey done post bleaching once surviving corals had recovered,4,,,,-18.205804,177.686108,No,AAAA,,FJ_7,AP,Fiji,47.0,,,0.0,1.0,5.24,0.0,5.24,0.0,1.0,5.91,4.81,5.24,,2016-09-14,0.0,,,170,5.24,2016-03-28,True,Fiji
32883,Pacific Ocean,Guam,Merizo,"Site: S06, Transect: 3",13.26938,144.6628,14,9,2016,,,,Moderate,0.48514,48.514,1,0.0495,0.0495,In-situ,,"Whitney Hoot, Coral Reef Resilience Coordinator, Guam Bureau of Statistics and Plans

, Whitney Hoot, Whitney Hoot whitney.hoot@bsp.guam.gov",,Partial bleaching and partial mortality were in one category in the original data and may have been included twice in % bleached and % mortality categories in this data set. Partial and full flourescent were included in the % bleaching category in this data set.,4,,,,13.239428,144.664631,Yes,AAAA,,GU_57,AP,Guam,58.0,,,0.0,1.0,4.7,4.7,4.7,1.0,1.0,3.97,0.84,4.7,,2016-09-14,4.7,,,11,4.7,2016-09-03,True,Guam
32885,Pacific Ocean,Guam,Merizo,"Site: S06, Transect: 1",13.26943,144.66306,14,9,2016,,,,Severe,1.0,1,0,0.0,0,In-situ,,"Whitney Hoot, Coral Reef Resilience Coordinator, Guam Bureau of Statistics and Plans

, Whitney Hoot, Whitney Hoot whitney.hoot@bsp.guam.gov",,Partial bleaching and partial mortality were in one category in the original data and may have been included twice in % bleached and % mortality categories in this data set. Partial and full flourescent were included in the % bleaching category in this data set.,4,,,,13.239428,144.664631,Yes,AAAA,,GU_55,AP,Guam,58.0,,,0.0,1.0,4.7,4.7,4.7,1.0,1.0,3.97,0.84,4.7,,2016-09-14,4.7,,,11,4.7,2016-09-03,True,Guam
32886,Pacific Ocean,Guam,,RR-4,13.446069,144.618272,14,9,2016,,12,,None,0.0,0,0,0.0,0,In-situ,,"University of Guam Marine Laboratory, David  Burdick, David  Burdick burdickdr@hotmail.com","UOGML, unpublished data; Burdick, D., Idechong, I., Gault, J.","The PERCENT_BLEACHED values represent the percentage of coral cover that was pale, bleached, or dead from bleaching and the PERCENT_MORTALITY values represent the percentage of coral cover that was dead as a result of coral bleaching. Similar to the 2015 survey effort, most sites surveyed in 2016 were visited prior to the warmest months, but a few were surveyed in September when bleaching would be expected. And, as in 2015, we observed only very minor paling/bleaching in 2016--at least on the seaward slope (""forereef"")-- and provide this data rather than reply simply on anecdotal reports (bleaching was reported from the reef flat--see data provided by Whitney Hoot). The 2016 surveys were carried out as part of a NOAA S-K grant-funded reef resilience assessment. An effort was made to visit sites previously visited in 2013 and 2015 (or at least just 2013); however, a few sites were added to this effort that had not been surveyed previously. The general location of these additional sites (RR-1, RR-3, and RR-4) was determined in a non-random manner, with the intent of achieving a somewhat regular spacing of sites along Guam's coastline; the exact location of the sites was selected haphazardly using GIS. It's important to note that the windward east coast of Guam was significantly under-sampled in 2015, 2016, and 2017 as a result of hazardous water conditions, whereas in 2013 we were able to visit several sites along the east coas. East coast sites generally had higher coverage of bleaching-susceptible species in 2013, and so were impacted more severely than the leeward west coast sites. Thus, rates of bleaching and associated mortality in 2017 especially, likely represent an underestimate of rates island-wide. ",5,,,,13.446069,144.618272,No,AAAA,,GU_239,AP,Guam,58.0,,,0.0,1.0,5.05,5.05,5.05,0.0,2.0,3.84,0.46,5.05,,2016-09-14,5.05,,,8,5.05,2016-09-06,True,Guam
32887,Pacific Ocean,Guam,,RR-4,13.446069,144.618272,14,9,2016,,5,,None,0.0,0,0,0.0,0,In-situ,,"University of Guam Marine Laboratory, David  Burdick, David  Burdick burdickdr@hotmail.com","UOGML, unpublished data; Burdick, D., Idechong, I., Gault, J.","The PERCENT_BLEACHED values represent the percentage of coral cover that was pale, bleached, or dead from bleaching and the PERCENT_MORTALITY values represent the percentage of coral cover that was dead as a result of coral bleaching. Similar to the 2015 survey effort, most sites surveyed in 2016 were visited prior to the warmest months, but a few were surveyed in September when bleaching would be expected. And, as in 2015, we observed only very minor paling/bleaching in 2016--at least on the seaward slope (""forereef"")-- and provide this data rather than reply simply on anecdotal reports (bleaching was reported from the reef flat--see data provided by Whitney Hoot). The 2016 surveys were carried out as part of a NOAA S-K grant-funded reef resilience assessment. An effort was made to visit sites previously visited in 2013 and 2015 (or at least just 2013); however, a few sites were added to this effort that had not been surveyed previously. The general location of these additional sites (RR-1, RR-3, and RR-4) was determined in a non-random manner, with the intent of achieving a somewhat regular spacing of sites along Guam's coastline; the exact location of the sites was selected haphazardly using GIS. It's important to note that the windward east coast of Guam was significantly under-sampled in 2015, 2016, and 2017 as a result of hazardous water conditions, whereas in 2013 we were able to visit several sites along the east coas. East coast sites generally had higher coverage of bleaching-susceptible species in 2013, and so were impacted more severely than the leeward west coast sites. Thus, rates of bleaching and associated mortality in 2017 especially, likely represent an underestimate of rates island-wide. ",5,,,,13.446069,144.618272,No,AAAA,,GU_240,AP,Guam,58.0,,,0.0,1.0,5.05,5.05,5.05,0.0,2.0,3.84,0.46,5.05,,2016-09-14,5.05,,,8,5.05,2016-09-06,False,Guam
32888,Pacific Ocean,Japan,Okinawa,Sesoko island,28.636178,129.865881,14,9,2016,,10,,Mild,0.1,10,-1,,,In-situ,,"Gal Eyal, Gal Eyal, Gal Eyal ",,wide local bleaching,4,,,,28.636178,129.865881,No,AA,,JP_4,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,8.47,8.47,8.47,0.0,1.0,2.11,0.0,8.47,,2016-09-14,8.47,,,16,8.47,2016-08-29,True,Japan
32889,Pacific Ocean,Japan,Shikoku Island Southwest Coast,Kashinishi Marine Park (1) Nishi-domari,32.77652777777778,132.7320833333333,14,9,2016,,6,,Moderate,0.3,30,1,0.025,0.025,In-situ,,"Tadashi Kimura, Takuma Mezaki, Takuma Mezaki mezaki@kuroshio.or.jp",,,4,,,,32.77652778,132.7320833,No,AAAA,,JP_509,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,5.45,5.45,5.45,0.0,1.0,0.31,1.58,5.45,,2016-09-14,5.45,,,18,5.45,2016-08-27,True,Japan
32890,Pacific Ocean,Japan,Kagoshima Prefecture Southern Coast,Bounotsu Magomehama (1),31.317492,130.204509,14,9,2016,,6,,Severe,0.8,80,0,0.0,0,In-situ,,"Tadashi Kimura, Naoko Dewa, Naoko Dewa n-dewa@ioworld.jp",,,4,,,,31.25652778,130.2323889,Yes,AAAA,,JP_536,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,6.75,6.75,6.75,1.0,1.0,0.0,0.85,6.75,,2016-09-14,6.75,,,17,6.75,2016-08-28,True,Japan
32884,Pacific Ocean,Guam,Merizo,"Site: S06, Transect: 2",13.26941,144.66296,14,9,2016,,,,Severe,0.76924,76.924,0,0.0,0,In-situ,,"Whitney Hoot, Coral Reef Resilience Coordinator, Guam Bureau of Statistics and Plans

, Whitney Hoot, Whitney Hoot whitney.hoot@bsp.guam.gov",,Partial bleaching and partial mortality were in one category in the original data and may have been included twice in % bleached and % mortality categories in this data set. Partial and full flourescent were included in the % bleaching category in this data set.,4,,,,13.239428,144.664631,Yes,AAAA,,GU_56,AP,Guam,58.0,,,0.0,1.0,4.7,4.7,4.7,1.0,1.0,3.97,0.84,4.7,,2016-09-14,4.7,,,11,4.7,2016-09-03,True,Guam
32892,Pacific Ocean,Japan,Kagoshima Prefecture Southern Coast,Bounotsu Shiogaura,31.25652777777778,130.2323888888889,14,9,2016,,6,,Severe,0.8,80,0,0.0,0,In-situ,,"Tadashi Kimura, Naoko Dewa, Naoko Dewa n-dewa@ioworld.jp",,,4,,,,31.25652778,130.2323889,No,AAAA,,JP_535,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,6.5,6.5,6.5,0.0,1.0,0.0,0.66,6.5,,2016-09-14,6.5,,,17,6.5,2016-08-28,True,Japan
32893,Pacific Ocean,Japan,Kagoshima Prefecture Southern Coast,Akamizu Ohtaki Gongen,31.25780555555556,130.2586111111111,14,9,2016,,6,,Severe,0.8,80,0,0.0,0,In-situ,,"Tadashi Kimura, Naoko Dewa, Naoko Dewa n-dewa@ioworld.jp",,,4,,,,31.25652778,130.2323889,Yes,AAAA,,JP_534,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,6.47,6.47,6.47,1.0,1.0,0.0,0.47,6.47,,2016-09-14,6.47,,,17,6.47,2016-08-28,True,Japan
32894,Pacific Ocean,Japan,Tateyama Bay,Banda (1),34.97811111111111,139.7685555555556,14,9,2016,,10,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Tomoki Sunobe, Tomoki Sunobe taichong.toh@nus.edu.sg ",,,4,,,,34.97811111,139.7685556,No,AAAA,,JP_471,AP,Ogasawara Islands,128.0,,,0.0,1.0,5.03,5.03,5.03,0.0,1.0,0.16,3.82,5.03,,2016-09-14,5.03,,,4,5.03,2016-09-10,True,Japan
32895,Pacific Ocean,Japan,Tateyama Bay,Banda (2),34.97797222222223,139.7686388888889,14,9,2016,,10,,None,0.0,0,0,0.0,0,In-situ,,"Tadashi Kimura, Tomoki Sunobe, Tomoki Sunobe taichong.toh@nus.edu.sg ",,,4,,,,34.97797222,139.7686389,No,AAAA,,JP_472,AP,Ogasawara Islands,128.0,,,0.0,1.0,5.03,5.03,5.03,0.0,1.0,0.16,3.82,5.03,,2016-09-14,5.03,,,4,5.03,2016-09-10,True,Japan
32896,Pacific Ocean,Malaysia,"Sabah, Sandakan",Reef 77,6.552055556,117.9246944,14,9,2016,,12,,Moderate,0.25,25,-1,,,In-situ,,"Reef Check database, Reef Check Malaysia, Leony Sikim, Reef Check Malaysia, Leony Sikim ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,6.552055556,117.9246944,No,AA,,MY_507,AP,"Sabah, Malaysia",143.0,,,0.0,1.0,5.57,1.27,5.57,0.0,2.0,4.37,2.42,5.57,,2016-09-14,1.27,,,58,5.57,2016-07-18,True,Malaysia
32897,Pacific Ocean,Palau,Inner Reef,Taoch_3,7.272767,134.380967,14,9,2016,,3,,None,0.0,0,0,0.0,0,In-situ,,"PICRC, check Gouezo et al. 2017. 15 years of coral reef monitoring demonstrates the resilience of Palau’s coral reefs. PICRC technical report 17-01. Download on http://picrc.org. Peer reviewed publication in review: Gouezo et al. 2018. Drivers of recovery and reassembly of coral reef communities. (in review), Marine Gouezo, Researcher PICRC, mgouezo@picrc.org, Marine Gouezo, Researcher PICRC, mgouezo@picrc.org ",Gouezo et al. 2017 ; Gouezo et al. 2018 (in review); PICRC,,4,,,,7.272767,134.380967,No,AAAA,,PL_104,AP,Palau,129.0,,,0.0,1.0,3.87,1.9,3.87,0.0,1.0,3.06,0.45,3.87,,2016-09-14,1.9,,,55,3.87,2016-07-21,True,Palau
32898,Pacific Ocean,Palau,Inner Reef,Taoch_3,7.272767,134.380967,14,9,2016,,10,,None,0.0,0,0,0.0,0,In-situ,,"PICRC, check Gouezo et al. 2017. 15 years of coral reef monitoring demonstrates the resilience of Palau’s coral reefs. PICRC technical report 17-01. Download on http://picrc.org. Peer reviewed publication in review: Gouezo et al. 2018. Drivers of recovery and reassembly of coral reef communities. (in review), Marine Gouezo, Researcher PICRC, mgouezo@picrc.org, Marine Gouezo, Researcher PICRC, mgouezo@picrc.org ",Gouezo et al. 2017 ; Gouezo et al. 2018 (in review); PICRC,,4,,,,7.272767,134.380967,No,AAAA,,PL_105,AP,Palau,129.0,,,0.0,1.0,3.87,1.9,3.87,0.0,1.0,3.06,0.45,3.87,,2016-09-14,1.9,,,55,3.87,2016-07-21,False,Palau
32899,Caribbean,United States,Florida,"Lower Keys, Forereef, Q2211",24.44498,-81.92841,14,9,2016,,5.0,,Moderate,0.10145,10.145,0,0.0,0,In-situ,,"Florida Reef Resilience Program, Jennifer Stein, Jennifer Stein jennifer.stein@myfwc.com",,,4,,,,24.44498,-81.92841,No,AAAA,,FL_504,CA,Florida Keys,48.0,,,0.0,1.0,1.48,1.48,1.48,0.0,1.0,6.11,7.23,1.48,,2016-09-14,1.48,,,22,1.48,2016-08-23,True,US_continent
32891,Pacific Ocean,Japan,Kagoshima Prefecture Southern Coast,Bounotsu Magomehama (2),31.31941666666667,130.2049722222222,14,9,2016,,10,,Severe,0.8,80,0,0.0,0,In-situ,,"Tadashi Kimura, Naoko Dewa, Naoko Dewa n-dewa@ioworld.jp",,,4,,,,31.25652778,130.2323889,Yes,AAAA,,JP_537,AP,"Northern Ryukyu Islands, Japan",118.0,,,0.0,1.0,6.75,6.75,6.75,1.0,1.0,0.0,0.85,6.75,,2016-09-14,6.75,,,17,6.75,2016-08-28,True,Japan
