FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
31953,Caribbean,United States,Florida,"Summerland Key ,  Near Sand Key",24.52818,-81.4695,28,7,2016,,7.62,,Mild,,1-10,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,No disease noted,4,,,,24.52818,-81.4695,No,AA,,FL_1458,CA,Florida Keys,48.0,5.5,,0.0,0.0,1.75,1.75,3.05,0.0,1.0,5.19,6.58,3.05,,2016-07-28,1.75,,,-59,3.05,2016-09-25,True,US_continent
31951,Caribbean,United States,Florida,"Summerland Key ,  Unknown",24.54,-81.44282,28,7,2016,,7.62,,None,0.0,0,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,,4,,,,24.54,-81.44282,No,AA,,FL_1457,CA,Florida Keys,48.0,,,0.0,0.0,1.56,1.56,2.69,0.0,1.0,5.19,6.47,2.69,,2016-07-28,1.56,,,-57,2.69,2016-09-23,True,US_continent
31950,Caribbean,United States,Florida,"Summerland Key ,  East of American Shoals",24.53866,-81.44375,28,7,2016,,10.668,,None,0.0,0,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,,4,,,,24.53866,-81.44375,No,AA,,FL_1456,CA,Florida Keys,48.0,,,0.0,0.0,1.56,1.56,2.69,0.0,1.0,5.19,6.47,2.69,,2016-07-28,1.56,,,-57,2.69,2016-09-23,True,US_continent
31949,Caribbean,United States,Florida,"Summerland Key ,  East of American Shoals",24.52801,-81.49483,28,7,2016,,,,None,0.0,0,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,No disease noted,4,,,,24.52801,-81.49483,No,AA,,FL_1455,CA,Florida Keys,48.0,,,0.0,0.0,1.75,1.75,3.05,0.0,1.0,5.19,6.58,3.05,,2016-07-28,1.75,,,-59,3.05,2016-09-25,True,US_continent
31955,Pacific Ocean,Guam,,GUA-492,13.601488,144.927942,29,7,2016,,5,,None,0.0,0,0,0.0,0,In-situ,,"University of Guam Marine Laboratory, David  Burdick, David  Burdick burdickdr@hotmail.com","UOGML, unpublished data; Burdick, D., Idechong, I., Gault, J.","The PERCENT_BLEACHED values represent the percentage of coral cover that was pale, bleached, or dead from bleaching and the PERCENT_MORTALITY values represent the percentage of coral cover that was dead as a result of coral bleaching. Similar to the 2015 survey effort, most sites surveyed in 2016 were visited prior to the warmest months, but a few were surveyed in September when bleaching would be expected. And, as in 2015, we observed only very minor paling/bleaching in 2016--at least on the seaward slope (""forereef"")-- and provide this data rather than reply simply on anecdotal reports (bleaching was reported from the reef flat--see data provided by Whitney Hoot). The 2016 surveys were carried out as part of a NOAA S-K grant-funded reef resilience assessment. An effort was made to visit sites previously visited in 2013 and 2015 (or at least just 2013); however, a few sites were added to this effort that had not been surveyed previously. The general location of these additional sites (RR-1, RR-3, and RR-4) was determined in a non-random manner, with the intent of achieving a somewhat regular spacing of sites along Guam's coastline; the exact location of the sites was selected haphazardly using GIS. It's important to note that the windward east coast of Guam was significantly under-sampled in 2015, 2016, and 2017 as a result of hazardous water conditions, whereas in 2013 we were able to visit several sites along the east coas. East coast sites generally had higher coverage of bleaching-susceptible species in 2013, and so were impacted more severely than the leeward west coast sites. Thus, rates of bleaching and associated mortality in 2017 especially, likely represent an underestimate of rates island-wide. ",5,,,,13.601488,144.927942,No,AAAA,,GU_216,AP,Guam,58.0,,,0.0,0.0,2.12,2.12,4.42,0.0,2.0,3.61,1.02,4.42,,2016-07-29,2.12,,,-35,4.42,2016-09-02,True,Guam
32044,Caribbean,Honduras,Puerto Cortes,,15.851476,-87.476044,1,8,2016,,,,Moderate,0.425,42.5,-1,,,In-situ,,,Mesoamerican Reef Report Card - An Evaluation of Ecosystem Health. 10 years of collaboration and conservation. Healthy Reefs. http://www.healthyreefs.org/cms/wp-content/uploads/2012/12/2018-MAR-Report-Card-Web.pdf (2018),"Coordinates, dates, and % bleached values estimated from report.",4,,,,15.851476,-87.476044,No,AA,,HD_133,CA,Honduras,69.0,,,0.0,0.0,0.8,0.8,5.64,0.0,1.0,3.54,6.95,5.64,,2016-08-01,0.8,,,-68,5.64,2016-10-08,True,Honduras
32038,Caribbean,Belize,Dangriga,,17.056237,-88.086854,1,8,2016,,,,Moderate,0.175,17.5,-1,,,In-situ,,,Mesoamerican Reef Report Card - An Evaluation of Ecosystem Health. 10 years of collaboration and conservation. Healthy Reefs. http://www.healthyreefs.org/cms/wp-content/uploads/2012/12/2018-MAR-Report-Card-Web.pdf (2018),"Coordinates, dates, and % bleached values estimated from report.",4,,,,17.056237,-88.086854,No,AA,,BZ_41,CA,Belize,11.0,,,0.0,0.0,1.09,1.09,4.06,0.0,1.0,0.51,4.0,4.06,,2016-08-01,1.09,,,-70,4.06,2016-10-10,True,Belize
32041,Caribbean,Guatemala,Puerto Barrios,,15.97757,-88.505239,1,8,2016,,,,Moderate,0.325,32.5,-1,,,In-situ,,,Mesoamerican Reef Report Card - An Evaluation of Ecosystem Health. 10 years of collaboration and conservation. Healthy Reefs. http://www.healthyreefs.org/cms/wp-content/uploads/2012/12/2018-MAR-Report-Card-Web.pdf (2018),"Coordinates, dates, and % bleached values estimated from report.",4,,,,15.97757,-88.505239,No,AA,,GT_18,CA,Belize,11.0,,,0.0,0.0,5.02,5.02,8.97,0.0,1.0,2.73,9.92,8.97,,2016-08-01,5.02,,,-69,8.97,2016-10-09,True,Guatemala
32042,Caribbean,Guatemala,Puerto Barrios,,15.851553,-88.280527,1,8,2016,,,,Moderate,0.325,32.5,-1,,,In-situ,,,Mesoamerican Reef Report Card - An Evaluation of Ecosystem Health. 10 years of collaboration and conservation. Healthy Reefs. http://www.healthyreefs.org/cms/wp-content/uploads/2012/12/2018-MAR-Report-Card-Web.pdf (2018),"Coordinates, dates, and % bleached values estimated from report.",4,,,,15.851553,-88.280527,No,AA,,GT_19,CA,Belize,11.0,,,0.0,0.0,5.47,5.47,8.85,0.0,1.0,1.79,7.28,8.85,,2016-08-01,5.47,,,-67,8.85,2016-10-07,True,Guatemala
32040,Caribbean,Belize,Punta Gorda,,16.414848,-88.193163,1,8,2016,,,,Moderate,0.275,27.5,-1,,,In-situ,,,Mesoamerican Reef Report Card - An Evaluation of Ecosystem Health. 10 years of collaboration and conservation. Healthy Reefs. http://www.healthyreefs.org/cms/wp-content/uploads/2012/12/2018-MAR-Report-Card-Web.pdf (2018),"Coordinates, dates, and % bleached values estimated from report.",4,,,,16.414848,-88.193163,No,AA,,BZ_42,CA,Belize,11.0,,,0.0,0.0,2.75,2.75,6.49,0.0,1.0,2.35,6.47,6.49,,2016-08-01,2.75,,,-72,6.49,2016-10-12,True,Belize
32081,Pacific Ocean,Guam,,NE-6b,13.533568,144.932199,2,8,2016,,5,,None,0.0,0,0,0.0,0,In-situ,,"University of Guam Marine Laboratory, David  Burdick, David  Burdick burdickdr@hotmail.com","UOGML, unpublished data; Burdick, D., Idechong, I., Gault, J.","The PERCENT_BLEACHED values represent the percentage of coral cover that was pale, bleached, or dead from bleaching and the PERCENT_MORTALITY values represent the percentage of coral cover that was dead as a result of coral bleaching. Similar to the 2015 survey effort, most sites surveyed in 2016 were visited prior to the warmest months, but a few were surveyed in September when bleaching would be expected. And, as in 2015, we observed only very minor paling/bleaching in 2016--at least on the seaward slope (""forereef"")-- and provide this data rather than reply simply on anecdotal reports (bleaching was reported from the reef flat--see data provided by Whitney Hoot). The 2016 surveys were carried out as part of a NOAA S-K grant-funded reef resilience assessment. An effort was made to visit sites previously visited in 2013 and 2015 (or at least just 2013); however, a few sites were added to this effort that had not been surveyed previously. The general location of these additional sites (RR-1, RR-3, and RR-4) was determined in a non-random manner, with the intent of achieving a somewhat regular spacing of sites along Guam's coastline; the exact location of the sites was selected haphazardly using GIS. It's important to note that the windward east coast of Guam was significantly under-sampled in 2015, 2016, and 2017 as a result of hazardous water conditions, whereas in 2013 we were able to visit several sites along the east coas. East coast sites generally had higher coverage of bleaching-susceptible species in 2013, and so were impacted more severely than the leeward west coast sites. Thus, rates of bleaching and associated mortality in 2017 especially, likely represent an underestimate of rates island-wide. ",5,,,,13.533568,144.932199,No,AAAA,,GU_233,AP,Guam,58.0,,,0.0,0.0,3.0,3.0,3.95,0.0,2.0,3.66,1.21,3.95,,2016-08-02,3.0,,,-31,3.95,2016-09-02,True,Guam
32109,Caribbean,Honduras,Piedra de San Juan,HNTEL005,15.80472,-87.500553,3,8,2016,,18,,Moderate,0.287878787878788,28.7878787878788,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,15.80472,-87.500553,No,AAAA,,HD_56,CA,Honduras,69.0,,,0.0,0.0,0.96,0.96,6.54,0.0,2.0,3.77,7.47,6.54,,2016-08-03,0.96,,,-67,6.54,2016-10-09,True,Honduras
32160,Caribbean,Honduras,Capiro Alegria,HNTEL004,15.86554,-87.5006,5,8,2016,,9.9,,Moderate,0.203883495145631,20.3883495145631,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,15.86554,-87.5006,No,AAAA,,HD_66,CA,Honduras,69.0,,,0.0,0.0,1.27,1.27,6.16,0.0,2.0,3.71,7.23,6.16,,2016-08-05,1.27,,,-65,6.16,2016-10-09,True,Honduras
32159,Caribbean,Honduras,Little Italy (East Bank),HNTEL007,15.85823,-87.45339,5,8,2016,,10,,Moderate,0.132352941176471,13.2352941176471,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,15.85823,-87.45339,No,AAAA,,HD_84,CA,Honduras,69.0,,,0.0,0.0,0.8,0.8,5.64,0.0,2.0,3.54,6.95,5.64,,2016-08-05,0.8,,,-64,5.64,2016-10-08,True,Honduras
32158,Caribbean,Honduras,Judy's Place,HNTEL011,15.86862,-87.51843,5,8,2016,,11.4,,Moderate,0.126315789473684,12.6315789473684,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,15.86862,-87.51843,No,AAAA,,HD_88,CA,Honduras,69.0,,,0.0,0.0,1.27,1.27,6.16,0.0,2.0,3.71,7.23,6.16,,2016-08-05,1.27,,,-65,6.16,2016-10-09,True,Honduras
32169,Caribbean,Honduras,Morning Delight/Butterfinger,HNTEL009,15.86353,-87.49525,6,8,2016,,10.7,,Moderate,0.272727272727273,27.2727272727273,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,15.86353,-87.49525,No,AAAA,,HD_59,CA,Honduras,69.0,,,0.0,0.0,0.8,0.8,5.64,0.0,2.0,3.54,6.95,5.64,,2016-08-06,0.8,,,-63,5.64,2016-10-08,True,Honduras
32170,Caribbean,Honduras,Jeannette's Reef,HNTEL010,15.87302,-87.52868,6,8,2016,,11,,Moderate,0.358108108108108,35.8108108108108,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,15.87302,-87.52868,No,AAAA,,HD_51,CA,Honduras,69.0,,,0.0,0.0,1.27,1.27,6.16,0.0,2.0,3.71,7.23,6.16,,2016-08-06,1.27,,,-64,6.16,2016-10-09,True,Honduras
32232,Caribbean,United States,Florida Keys,Primary sample unit: 1250,24.65144,-81.1423,8,8,2016,,9.4,,Mild,0.077,7.7,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.65144,-81.1423,No,AA,,FL_2013,CA,Florida Keys,48.0,,,0.0,0.0,2.47,2.47,4.89,0.0,1.0,6.87,6.65,4.89,,2016-08-08,2.47,,,-48,4.89,2016-09-25,True,US_continent
32236,Caribbean,United States,Florida Keys,Primary sample unit: 1285,24.62667,-81.10922,8,8,2016,,6.1,,Moderate,0.419,41.9,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.62667,-81.10922,No,AA,,FL_2037,CA,Florida Keys,48.0,,,0.0,0.0,2.01,2.01,3.75,0.0,1.0,5.42,5.43,3.75,,2016-08-08,2.01,,,-46,3.75,2016-09-23,True,US_continent
32283,Caribbean,United States,Florida,"Key West , Casa Marina Reef",24.54248,-81.78965,9,8,2016,,3.6576,,Mild,,1-10,-1,,,In-situ,,Peter Horton  ,Florida BleachWatch program,,4,,,,24.54248,-81.78965,No,AA,,FL_1464,CA,Florida Keys,48.0,5.5,,0.0,0.0,2.08,2.08,3.14,0.0,3.0,7.23,8.69,3.14,,2016-08-09,2.08,,,-17,3.14,2016-08-26,True,US_continent
32277,Caribbean,United States,Florida,"Key West , Rock Key",24.4545,-81.85748,9,8,2016,,6.4008,,None,0.0,0,-1,,,In-situ,,Peter Horton  ,Florida BleachWatch program,,4,,,,24.4545,-81.85748,No,AA,,FL_1463,CA,Florida Keys,48.0,,,0.0,0.0,1.26,1.26,1.79,0.0,3.0,6.83,8.0,1.79,,2016-08-09,1.26,,,-14,1.79,2016-08-23,True,US_continent
32282,Caribbean,United States,Florida,"Key West , Western Dry Rocks",24.44452,-81.92572,9,8,2016,,6.4008,,Mild,,1-10,-1,,,In-situ,,Peter Horton  ,Florida BleachWatch program,,4,,,,24.44452,-81.92572,No,AA,,FL_1462,CA,Florida Keys,48.0,5.5,,0.0,0.0,1.02,1.02,1.48,0.0,3.0,6.11,7.23,1.48,,2016-08-09,1.02,,,-14,1.48,2016-08-23,True,US_continent
32239,Caribbean,Belize,West of Laughing Bird Caye,BZ1178A,16.45676,-88.2093,9,8,2016,,6.8,,None,0.0,0,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,16.45676,-88.2093,No,AAAA,,BZ_39,CA,Belize,11.0,,,0.0,0.0,3.18,3.18,6.87,0.0,2.0,2.42,6.44,6.87,,2016-08-09,3.18,,,-64,6.87,2016-10-12,True,Belize
32300,Caribbean,United States,Florida,"Summerland Key , West of Sand Key",24.44481,-81.92654,10,8,2016,,7.62,,Mild,,1-10,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,OFAV with white dead spots/fish bites,4,,,,24.44481,-81.92654,No,AA,,FL_1466,CA,Florida Keys,48.0,5.5,,0.0,0.0,1.02,1.02,1.48,0.0,1.0,6.11,7.23,1.48,,2016-08-10,1.02,,,-13,1.48,2016-08-23,True,US_continent
32299,Caribbean,United States,Florida,"Marathon , Tropical Rocks",24.65678,-81.00973,10,8,2016,,,,None,0.0,0,-1,,,In-situ,,Brian Reckenbeil,Florida BleachWatch program,Minor white band disease on 1-5 colonies,4,,,,24.65678,-81.00973,No,AA,,FL_1469,CA,Florida Keys,48.0,,,0.0,0.0,2.07,2.07,3.99,0.0,1.0,5.84,5.34,3.99,,2016-08-10,2.07,,,-44,3.99,2016-09-23,True,US_continent
32298,Caribbean,United States,Florida,"Summerland Key , Marker 32",24.47388,-81.74365,10,8,2016,,7.62,,None,0.0,0,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,No disease noted,4,,,,24.47388,-81.74365,No,AA,,FL_1468,CA,Florida Keys,48.0,,,0.0,0.0,1.93,1.93,2.59,0.0,1.0,5.55,7.24,2.59,,2016-08-10,1.93,,,-14,2.59,2016-08-24,True,US_continent
32296,Caribbean,United States,Florida,"Summerland Key , Western Dry Rocks",24.44386,-81.93501,10,8,2016,,7.62,,None,0.0,0,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,MMEA with Dark spot,4,,,,24.44386,-81.93501,No,AA,,FL_1465,CA,Florida Keys,48.0,,,0.0,0.0,1.02,1.02,1.48,0.0,1.0,6.11,7.23,1.48,,2016-08-10,1.02,,,-13,1.48,2016-08-23,True,US_continent
32297,Caribbean,United States,Florida,"Summerland Key , Sand Key",24.45228,-81.87646,10,8,2016,,7.62,,None,0.0,0,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,MCAV with BBD- 3 colonies,4,,,,24.45228,-81.87646,No,AA,,FL_1467,CA,Florida Keys,48.0,,,0.0,0.0,1.26,1.26,1.79,0.0,1.0,6.83,8.0,1.79,,2016-08-10,1.26,,,-13,1.79,2016-08-23,True,US_continent
32317,Caribbean,United States,Texas,West Flower Garden Bank Deep Stations Site 1,27.87531666666667,-93.8148166666667,11,8,2016,,40,,None,0.0,0,0,0.0,0,In-situ,,"NOAA, Michelle Johnston, Michelle Johnston michelle.a.johnston@noaa.gov ",,,4,,,,27.87531667,-93.81481667,No,AAAA,,GM_12,CA,"Flower Garden Banks, Texas",49.0,,,0.0,0.0,5.41,5.41,6.9,0.0,1.0,0.0,3.44,6.9,,2016-08-11,5.41,,,-32,6.9,2016-09-12,True,US_continent
32316,Caribbean,United States,Florida,"Summerland Key , Hill Site",24.54948,-81.37972,11,8,2016,,,,None,0.0,0,-1,,,In-situ,,Cory Walter  ,Florida BleachWatch program,No disease noted,4,,,,24.54948,-81.37972,No,AA,,FL_1470,CA,Florida Keys,48.0,,,0.0,0.0,1.22,1.22,2.19,0.0,1.0,5.43,6.21,2.19,,2016-08-11,1.22,,,-15,2.19,2016-08-26,True,US_continent
32315,Caribbean,United States,Florida Keys,Primary sample unit: 1317,24.63832,-81.06395,11,8,2016,,12.2,,Moderate,0.225,22.5,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.63832,-81.06395,No,AA,,FL_2071,CA,Florida Keys,48.0,,,0.0,0.0,1.83,1.83,3.17,0.0,1.0,5.07,5.07,3.17,,2016-08-11,1.83,,,-43,3.17,2016-09-23,True,US_continent
32314,Caribbean,United States,Florida Keys,Primary sample unit: 1335,24.62336,-81.10911,11,8,2016,,14.9,,Moderate,0.213,21.3,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.62336,-81.10911,No,AA,,FL_2093,CA,Florida Keys,48.0,,,0.0,0.0,2.01,2.01,3.75,0.0,1.0,5.42,5.43,3.75,,2016-08-11,2.01,,,-43,3.75,2016-09-23,True,US_continent
32311,Caribbean,United States,Florida Keys,Primary sample unit: 1315,24.61098,-81.17351,11,8,2016,,7.9,,Moderate,0.103,10.3,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.61098,-81.17351,No,AA,,FL_2068,CA,Florida Keys,48.0,,,0.0,0.0,2.18,2.18,4.21,0.0,1.0,6.08,6.7,4.21,,2016-08-11,2.18,,,-43,4.21,2016-09-23,True,US_continent
32326,Caribbean,United States,Florida Keys,Primary sample unit: 1340,24.64668,-81.0322,12,8,2016,,18.6,,Moderate,0.264,26.4,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.64668,-81.0322,No,AA,,FL_2097,CA,Florida Keys,48.0,,,0.0,0.0,1.39,1.39,2.08,0.0,1.0,4.59,4.32,2.08,,2016-08-12,1.39,,,-12,2.08,2016-08-24,True,US_continent
32325,Caribbean,United States,Florida Keys,Primary sample unit: 1259,24.65291,-81.02397,12,8,2016,,5.2,,Mild,0.091,9.1,-1,,,In-situ,,"NOAA National Coral Reef Monitoring Program (Atlantic), Shay Viehman, Shay Viehman shay.viehman@noaa.gov",,,4,,,,24.65291,-81.02397,No,AA,,FL_2023,CA,Florida Keys,48.0,,,0.0,0.0,2.07,2.07,3.99,0.0,1.0,5.84,5.34,3.99,,2016-08-12,2.07,,,-42,3.99,2016-09-23,True,US_continent
32319,Caribbean,Belize,Glovers Reef Southwest,BZ1045,16.72,-87.8387,12,8,2016,,6.1,,None,0.0,0,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,16.72,-87.8387,No,AAAA,,BZ_37,CA,Belize,11.0,,,0.0,0.0,0.95,0.95,4.62,0.0,2.0,1.1,4.28,4.62,,2016-08-12,0.9500000000000001,,,-61,4.62,2016-10-12,True,Belize
32318,Caribbean,Belize,Southwest Glovers Patch,BZ1106,16.74339,-87.85077,12,8,2016,,2,,Mild,0.0740740740740741,7.40740740740741,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,16.74339,-87.85077,No,AAAA,,BZ_19,CA,Belize,11.0,,,0.0,0.0,1.09,1.09,4.64,0.0,2.0,1.11,4.28,4.64,,2016-08-12,1.09,,,-61,4.64,2016-10-12,True,Belize
32340,Pacific Ocean,Taiwan,"New Taipei City,",Yeliu,25.20738889,121.6955,13,8,2016,,10,,None,0.0,0,-1,,,In-situ,,"Reef Check database, Ling,, Ling, ",,% coral mortality (where given) calculated as % of (total number of recently killed coral colonies/total of hard coral colonies). % coral bleaching and % coral mortality for each observation calculated as mean values across the four segments.,4,,,,25.20738889,121.6955,No,AA,,TW_149,AP,Northern Taiwan,119.0,,,0.0,0.0,3.24,3.24,4.89,0.0,3.0,3.8,0.0,4.89,,2016-08-13,3.24,,,-14,4.89,2016-08-27,True,Taiwan
32332,Caribbean,Belize,Glover's Reef Northeast,BZ1052,16.8856,-87.8102,13,8,2016,,4.7,,Mild,0.0555555555555556,5.55555555555556,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,16.8856,-87.8102,No,AAAA,,BZ_21,CA,Belize,11.0,,,0.0,0.0,0.78,0.78,3.8,0.0,2.0,0.48,3.54,3.8,,2016-08-13,0.78,,,-60,3.8,2016-10-12,True,Belize
32331,Caribbean,Belize,Glover's Reef Northeast,BZ1050,16.88532,-87.70304,13,8,2016,,10,,Mild,0.05,5,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,16.88532,-87.70304,No,AAAA,,BZ_22,CA,Belize,11.0,,,0.0,0.0,0.92,0.92,3.75,0.0,2.0,0.6,3.06,3.75,,2016-08-13,0.92,,,-61,3.75,2016-10-13,True,Belize
32330,Caribbean,Belize,Glover's North Inner Patch,BZ1109,16.88644,-87.78005,13,8,2016,,1.8,,Mild,0.0459770114942529,4.59770114942529,0,0.0,0,In-situ,,"Healthy Reefs Initiative, Melanie Mcfield <mcfield@healthyreefs.org>, Melanie Mcfield <mcfield@healthyreefs.org> mcfield@healthyreefs.org","Mcfield, M., Kramer, P., Alvarez-Filip, L., Drysdale, I., M, R.-F., Giro, A., Soto, M., 2018. Mesoamerican reef report card 2018, an evaluation of ecosystem health. Fort Lauderdale, USA.",AGRRA V5,4,,,,16.88644,-87.78005,No,AAAA,,BZ_26,CA,Belize,11.0,,,0.0,0.0,0.78,0.78,3.77,0.0,2.0,0.61,3.38,3.77,,2016-08-13,0.78,,,-60,3.77,2016-10-12,True,Belize
